DISTRITO,EDAD,latitud,longitud
LINCE,24,-12.086336803644443,-77.03392329237882
JESUS MARIA,19,-12.083184450434938,-77.05959570527456
LA VICTORIA,77,-12.06228680371429,-77.01961569651148
LA VICTORIA,49,-12.070421419623633,-77.00540026862141
JESUS MARIA,27,-12.070163124925097,-77.04777483188947
JESUS MARIA,7,-12.06624216097172,-77.04505998832548
LA VICTORIA,35,-12.089541177178326,-77.02232282683677
LINCE,41,-12.090669634768755,-77.02581046744443
JESUS MARIA,33,-12.083945117044903,-77.05490497817517
JESUS MARIA,51,-12.088689263217947,-77.05418838866443
LINCE,37,-12.071254771195262,-77.03933304244116
JESUS MARIA,35,-12.088811406892894,-77.05574335561467
PUEBLO LIBRE,28,-12.078755174333363,-77.06386502856543
PUEBLO LIBRE,37,-12.083384015964224,-77.06664117335846
JESUS MARIA,39,-12.083189585594281,-77.04863452325401
JESUS MARIA,52,-12.080033232942936,-77.04732858040303
JESUS MARIA,77,-12.0831350476309,-77.05990122651382
LINCE,8,-12.084675149903227,-77.03826641208005
LA VICTORIA,55,-12.062219180474232,-77.02852981583722
JESUS MARIA,35,-12.084409349799616,-77.05021267586714
LA VICTORIA,7,-12.07607638542163,-77.02419424031504
JESUS MARIA,28,-12.077588432992144,-77.04238556366843
JESUS MARIA,35,-12.083460618997732,-77.05296025940177
JESUS MARIA,78,-12.086725613869847,-77.0602243956652
LA VICTORIA,44,-12.090579800437355,-77.02249694693508
LA VICTORIA,35,-12.067464165074467,-77.02020060195838
JESUS MARIA,36,-12.07295554596998,-77.04873432490547
JESUS MARIA,40,-12.066292108537073,-77.04543249129765
JESUS MARIA,36,-12.082243763771332,-77.05049468568356
JESUS MARIA,44,-12.083482547913873,-77.05191114772073
LINCE,34,-12.087861941703196,-77.03269942081506
JESUS MARIA,70,-12.085857735364419,-77.05102246579484
LA VICTORIA,35,-12.06093165682071,-77.00614433084435
JESUS MARIA,31,-12.075327124636713,-77.05016647272949
LA VICTORIA,37,-12.061912818589086,-77.01431556495156
BREÑA,36,-12.056923323315289,-77.0474490891793
JESUS MARIA,16,-12.069482071327206,-77.04265035986401
JESUS MARIA,24,-12.068311585841629,-77.04323670855166
JESUS MARIA,33,-12.081902306259945,-77.05818245648065
LINCE,34,-12.085803204406936,-77.03748811297368
JESUS MARIA,47,-12.080129138389502,-77.04385957999146
JESUS MARIA,49,-12.080782128541882,-77.05639417099488
JESUS MARIA,35,-12.067761885631523,-77.04384069148637
LA VICTORIA,8,-12.077013186967887,-77.02547815214277
JESUS MARIA,48,-12.084551483898235,-77.04875946938405
JESUS MARIA,34,-12.08034374351821,-77.05060364447918
LA VICTORIA,18,-12.087018133151307,-77.01267578050913
JESUS MARIA,37,-12.089710240147932,-77.05603158399187
JESUS MARIA,66,-12.084120431420281,-77.05127863515602
JESUS MARIA,34,-12.068295771249318,-77.04384154303773
PUEBLO LIBRE,36,-12.079695823860934,-77.06327370090646
BREÑA,35,-12.061666629294834,-77.05401868127062
JESUS MARIA,35,-12.08389380241324,-77.05559645435535
LA VICTORIA,36,-12.072804077146897,-77.02131295189102
JESUS MARIA,37,-12.082925315707042,-77.04297016110125
JESUS MARIA,36,-12.085732175189326,-77.06130829435143
JESUS MARIA,63,-12.082924544966415,-77.05876692451888
JESUS MARIA,38,-12.071428414153434,-77.04624584244127
JESUS MARIA,24,-12.084971295415459,-77.0556173053898
JESUS MARIA,37,-12.07504383287252,-77.04324596522905
PUEBLO LIBRE,41,-12.07024106207239,-77.05349919506514
JESUS MARIA,82,-12.067839301767851,-77.04270481720411
JESUS MARIA,31,-12.082249514889742,-77.04542045929482
JESUS MARIA,64,-12.08064621255017,-77.05621840052572
JESUS MARIA,47,-12.076978099708985,-77.0425188091384
JESUS MARIA,51,-12.079974931301335,-77.05627408639978
BREÑA,55,-12.060573744684087,-77.04380697529565
PUEBLO LIBRE,64,-12.08099565082867,-77.06010012433673
JESUS MARIA,35,-12.08026123119443,-77.04508044916348
JESUS MARIA,22,-12.085987724297297,-77.05029571992895
PUEBLO LIBRE,43,-12.07305663957283,-77.0657526028654
BREÑA,62,-12.063836511250091,-77.04630344001346
LA VICTORIA,28,-12.076283913574782,-77.02450683773293
JESUS MARIA,49,-12.08785818908166,-77.05417665359386
JESUS MARIA,31,-12.065369367825818,-77.0423464926611
JESUS MARIA,51,-12.070068565678062,-77.04107189708982
JESUS MARIA,67,-12.089036013734527,-77.05811075889658
JESUS MARIA,43,-12.085813834944153,-77.0602998178138
LA VICTORIA,38,-12.070673743279713,-77.021921373754
LINCE,23,-12.085260190665485,-77.03994030642394
BREÑA,26,-12.060672565009401,-77.0583209142678
LA VICTORIA,36,-12.062793840460067,-77.02230670353865
JESUS MARIA,48,-12.07587722813097,-77.0496295760855
JESUS MARIA,24,-12.088353099958768,-77.05779366742556
LA VICTORIA,41,-12.08907706370593,-77.01500997053877
JESUS MARIA,38,-12.081830516210692,-77.05376780653673
JESUS MARIA,89,-12.076675935132615,-77.05122593161765
JESUS MARIA,36,-12.083579999786448,-77.04808804690855
JESUS MARIA,39,-12.067466267413664,-77.0459314843462
BREÑA,23,-12.052054316084542,-77.0526735096803
LA VICTORIA,62,-12.075768329266186,-77.02020789770681
JESUS MARIA,21,-12.08822121330361,-77.05512696401985
BREÑA,27,-12.065161982209318,-77.04807614171722
PUEBLO LIBRE,55,-12.068096293047928,-77.06787911518667
JESUS MARIA,7,-12.077878824703516,-77.05482730047478
LA VICTORIA,6,-12.066816469299626,-77.02518041901321
JESUS MARIA,76,-12.084235786392044,-77.04951304142853
JESUS MARIA,47,-12.087583858521306,-77.05473640291947
LINCE,7,-12.070744311925647,-77.0396509262828
LA VICTORIA,41,-12.073074744407663,-77.00960986072134
JESUS MARIA,22,-12.066268442115065,-77.04547772228253
JESUS MARIA,40,-12.082835586496069,-77.05311841841332
JESUS MARIA,26,-12.0756754000021,-77.0527768656193
JESUS MARIA,48,-12.086331846569765,-77.05004009550314
JESUS MARIA,69,-12.075155005744193,-77.04425183750331
JESUS MARIA,25,-12.069776875447085,-77.04690924653498
JESUS MARIA,33,-12.084834519969013,-77.05024154793553
JESUS MARIA,37,-12.086582157297878,-77.06172313774114
JESUS MARIA,34,-12.079515030611564,-77.04344751461929
PUEBLO LIBRE,35,-12.079852812719363,-77.07611050321373
JESUS MARIA,26,-12.074039436205853,-77.04987655804422
JESUS MARIA,21,-12.073445898413185,-77.04682162420363
JESUS MARIA,55,-12.075412659804092,-77.04100802404155
JESUS MARIA,7,-12.076511414678977,-77.05216765429797
JESUS MARIA,40,-12.084234483402927,-77.0484422933458
JESUS MARIA,36,-12.073381744273684,-77.04653510224306
JESUS MARIA,45,-12.087944922226939,-77.05717181874012
JESUS MARIA,47,-12.090241812746118,-77.05299803688959
LA VICTORIA,22,-12.082807948846277,-77.02629961337068
JESUS MARIA,38,-12.087803079940324,-77.05363972993855
LINCE,38,-12.086018607165531,-77.03534311711068
JESUS MARIA,28,-12.073614829144171,-77.04337771355063
LA VICTORIA,35,-12.067877415319236,-77.02571973129974
JESUS MARIA,25,-12.085233441153491,-77.04947792862036
LA VICTORIA,21,-12.061897692749373,-77.03298475904931
JESUS MARIA,36,-12.076847548749964,-77.0507461293093
JESUS MARIA,35,-12.075057700653767,-77.04881001305063
JESUS MARIA,35,-12.084789043009893,-77.05029509537513
JESUS MARIA,48,-12.080026143700909,-77.04540037559434
BREÑA,39,-12.04976125760364,-77.0498809340722
JESUS MARIA,38,-12.06955096482287,-77.04032382299218
JESUS MARIA,36,-12.070574870157511,-77.04711910534598
JESUS MARIA,46,-12.072930275529622,-77.04936829171842
JESUS MARIA,40,-12.074502891593502,-77.04432550085467
JESUS MARIA,26,-12.08582118174128,-77.05721299513904
LA VICTORIA,30,-12.064748205552009,-77.02567932831306
PUEBLO LIBRE,35,-12.06885755006461,-77.05989996997134
JESUS MARIA,22,-12.070129018314905,-77.04198477021706
PUEBLO LIBRE,28,-12.07847335556608,-77.0697846783271
JESUS MARIA,24,-12.077057369212802,-77.04316345075827
PUEBLO LIBRE,39,-12.080333828779386,-77.07050070606051
LA VICTORIA,26,-12.086871240749025,-77.01980881803868
JESUS MARIA,41,-12.070141405589856,-77.04240390522898
BREÑA,41,-12.063276611927025,-77.04569857646295
JESUS MARIA,18,-12.077936410483787,-77.04239357663515
JESUS MARIA,19,-12.075017146366644,-77.0465065766039
LINCE,40,-12.071087316543197,-77.04043279138507
LINCE,32,-12.08330942497739,-77.04509407046858
JESUS MARIA,35,-12.080943600041078,-77.05591146401571
PUEBLO LIBRE,44,-12.068716179435732,-77.0724250121314
JESUS MARIA,59,-12.082207543658411,-77.05709424251918
PUEBLO LIBRE,38,-12.07770388969101,-77.05840528564782
BREÑA,31,-12.059596236477484,-77.04980373796865
JESUS MARIA,28,-12.08310309266368,-77.0525113455024
JESUS MARIA,39,-12.070359991670156,-77.04155411516064
BREÑA,44,-12.050841266863307,-77.04678930355632
LINCE,51,-12.066747144165486,-77.03799866744663
LA VICTORIA,36,-12.071390766128811,-77.0291370774786
JESUS MARIA,33,-12.08092564877824,-77.0513389730276
JESUS MARIA,44,-12.085632145514102,-77.05829518814035
LINCE,15,-12.070518268159894,-77.03813787021201
BREÑA,35,-12.058607345538908,-77.04805680022123
JESUS MARIA,56,-12.078579742840905,-77.0482350689238
BREÑA,84,-12.066435661060677,-77.05009939194483
JESUS MARIA,43,-12.067985292467572,-77.04615561504666
LA VICTORIA,4,-12.085905587388163,-77.0201277541216
JESUS MARIA,47,-12.067552281972313,-77.04744019229136
BREÑA,54,-12.052978835777422,-77.0438961623959
LA VICTORIA,32,-12.079331968963919,-77.02480833256863
LA VICTORIA,66,-12.070794874023441,-77.01258935825746
LA VICTORIA,55,-12.083182869615534,-77.01610686163193
JESUS MARIA,37,-12.081236756528634,-77.05687633192227
JESUS MARIA,34,-12.087335993603132,-77.05584899285915
JESUS MARIA,53,-12.08122092823848,-77.04697589836056
JESUS MARIA,86,-12.078608318468884,-77.04298129363724
LINCE,60,-12.081744561051568,-77.04104813544122
BREÑA,59,-12.056761260720473,-77.05079851443232
JESUS MARIA,34,-12.083491416466586,-77.04858179381563
JESUS MARIA,59,-12.0772385436141,-77.05360233346555
BREÑA,40,-12.057830903181236,-77.05130472432604
PUEBLO LIBRE,27,-12.072200882347454,-77.06809273685913
JESUS MARIA,35,-12.075896494330296,-77.0543215040461
JESUS MARIA,28,-12.081328742441839,-77.0581908862669
JESUS MARIA,34,-12.076027255867787,-77.05353360331078
LA VICTORIA,25,-12.0666424044144,-76.99828844239494
LA VICTORIA,36,-12.07236201446076,-77.01477182754812
LA VICTORIA,30,-12.060215750338543,-77.03435347008663
JESUS MARIA,83,-12.079895932868121,-77.04241766574255
LA VICTORIA,24,-12.067801063633647,-77.01559571332608
BREÑA,40,-12.058910477468107,-77.04708848224607
JESUS MARIA,34,-12.069201101545332,-77.04090859877836
PUEBLO LIBRE,54,-12.072406130917207,-77.05357686101748
JESUS MARIA,42,-12.075250478383827,-77.04179231252472
JESUS MARIA,49,-12.067938657045108,-77.04251482406063
JESUS MARIA,35,-12.086340297120307,-77.05543552649729
PUEBLO LIBRE,16,-12.081865432084776,-77.07050536313069
JESUS MARIA,29,-12.068090154077879,-77.04097502353434
JESUS MARIA,35,-12.084726652652861,-77.06006018533995
JESUS MARIA,47,-12.090766619510394,-77.05490685443039
BREÑA,21,-12.060574921052904,-77.04207420019458
LA VICTORIA,39,-12.082209448307125,-77.00772785437162
JESUS MARIA,78,-12.079515884503317,-77.04688622164751
JESUS MARIA,39,-12.069338496886436,-77.04273441263393
LA VICTORIA,65,-12.065790670457064,-77.02128291156977
PUEBLO LIBRE,15,-12.07019807637758,-77.05173206275158
PUEBLO LIBRE,16,-12.078908040911873,-77.0668065111998
BREÑA,33,-12.059460687958955,-77.04975224094413
JESUS MARIA,65,-12.079406207120899,-77.05154330314507
JESUS MARIA,43,-12.082310776974424,-77.05233624992682
JESUS MARIA,22,-12.079314556007775,-77.0512537123304
LA VICTORIA,44,-12.085460271341317,-77.0113177120492
JESUS MARIA,47,-12.085259485356344,-77.05010936528328
JESUS MARIA,46,-12.086462362764093,-77.05538840573904
JESUS MARIA,42,-12.079114329361827,-77.05559123730436
JESUS MARIA,42,-12.081051338380886,-77.05193432200382
LA VICTORIA,82,-12.087776974862015,-77.01035008282457
LA VICTORIA,39,-12.068783798003102,-77.021707421406
JESUS MARIA,27,-12.084105597241548,-77.05785091907157
JESUS MARIA,23,-12.076797847084972,-77.05307270513984
LINCE,62,-12.087626394043234,-77.02952199930088
JESUS MARIA,0,-12.083430785034757,-77.05688291524739
JESUS MARIA,31,-12.078100479535655,-77.04956095757733
PUEBLO LIBRE,59,-12.07965461310252,-77.0625188156038
JESUS MARIA,36,-12.076525656541001,-77.04733808627451
LA VICTORIA,11,-12.059751525695257,-77.03303273678178
JESUS MARIA,39,-12.088847896977155,-77.05488073394294
JESUS MARIA,50,-12.074371094392358,-77.04272494324135
JESUS MARIA,35,-12.073782938823392,-77.04769741078398
JESUS MARIA,39,-12.081090503203798,-77.04899485599863
JESUS MARIA,40,-12.066324005527877,-77.04187829191144
BREÑA,27,-12.060659559444415,-77.05628116913255
BREÑA,23,-12.063522598493625,-77.05633862831145
JESUS MARIA,31,-12.083705075557019,-77.05413642120953
JESUS MARIA,6,-12.085199045590306,-77.06141513401172
JESUS MARIA,34,-12.089860743542154,-77.05395823516837
JESUS MARIA,49,-12.074816277539846,-77.04534038707003
BREÑA,9,-12.0673011559052,-77.04744661374615
JESUS MARIA,18,-12.072914357630774,-77.04851263215282
BREÑA,36,-12.053666994276181,-77.05559496036994
JESUS MARIA,49,-12.082025236230155,-77.04792415295255
JESUS MARIA,7,-12.079321194740304,-77.04332326607863
JESUS MARIA,35,-12.078872334371862,-77.04977325697317
JESUS MARIA,43,-12.067794277408062,-77.04127522847182
LINCE,40,-12.087791710270658,-77.03070841986093
JESUS MARIA,34,-12.065932461046774,-77.03979995113141
JESUS MARIA,35,-12.08228244340599,-77.05063151986462
JESUS MARIA,34,-12.077987775033701,-77.04923645843395
JESUS MARIA,35,-12.090863138714997,-77.05267106840232
LA VICTORIA,38,-12.058818835574936,-77.01832805079181
JESUS MARIA,37,-12.079854387191762,-77.05601595775403
JESUS MARIA,22,-12.074805836518644,-77.0469179157633
JESUS MARIA,59,-12.08339587269398,-77.05285026541448
LA VICTORIA,36,-12.067835095188867,-77.00759254507537
PUEBLO LIBRE,47,-12.084118957573354,-77.07025467697532
JESUS MARIA,24,-12.068708761388073,-77.04604941610935
JESUS MARIA,35,-12.08359073188287,-77.0539481222641
JESUS MARIA,24,-12.080649419688998,-77.04236257486913
JESUS MARIA,34,-12.077322672447451,-77.05151680488075
LINCE,40,-12.074865678212833,-77.04115535196605
JESUS MARIA,42,-12.073071029202131,-77.04257999118911
JESUS MARIA,29,-12.073750324428257,-77.05160963428719
JESUS MARIA,40,-12.08081054709712,-77.04651025542843
JESUS MARIA,36,-12.067166316353491,-77.04025094585904
JESUS MARIA,25,-12.076296884081176,-77.04491512815191
JESUS MARIA,42,-12.07159838942935,-77.04549709037022
PUEBLO LIBRE,45,-12.072508792276953,-77.05293243470953
JESUS MARIA,64,-12.083519734806035,-77.05915811315255
JESUS MARIA,29,-12.064936464957032,-77.04225835727743
JESUS MARIA,63,-12.075553611864358,-77.04379258287022
LINCE,12,-12.0882261040696,-77.026615941189
LA VICTORIA,26,-12.06161295982169,-77.0236893656541
JESUS MARIA,39,-12.076414073423775,-77.04704331359514
PUEBLO LIBRE,38,-12.071896226333585,-77.07251463101765
JESUS MARIA,21,-12.076029306670439,-77.0431611892787
JESUS MARIA,58,-12.075982862839066,-77.04078688226603
JESUS MARIA,44,-12.08443398602165,-77.05772492785077
JESUS MARIA,33,-12.070100042164812,-77.04088027809634
LINCE,8,-12.084523369628812,-77.04303015596682
JESUS MARIA,30,-12.0762993683283,-77.04660580158769
JESUS MARIA,69,-12.07405467222163,-77.04522451117512
PUEBLO LIBRE,22,-12.069861250149952,-77.05830225584899
BREÑA,42,-12.06266087528773,-77.04814728396796
JESUS MARIA,38,-12.076119274189546,-77.04243158928246
LA VICTORIA,22,-12.060777838627605,-77.01820946759847
JESUS MARIA,52,-12.081066730450095,-77.05577725592816
LA VICTORIA,20,-12.06248290261368,-77.02002637986718
JESUS MARIA,43,-12.080154063009525,-77.04517494235029
LINCE,42,-12.079373833407436,-77.02910957714501
LA VICTORIA,33,-12.075013043983295,-77.02602511166495
PUEBLO LIBRE,33,-12.072759111262062,-77.06893522230529
LA VICTORIA,22,-12.090530295326543,-77.02223646800572
JESUS MARIA,35,-12.08017084910623,-77.05632120414283
BREÑA,23,-12.063036244371958,-77.04539313729867
JESUS MARIA,34,-12.085885021116166,-77.05200001625583
LA VICTORIA,34,-12.070178279099732,-77.01645068849759
JESUS MARIA,70,-12.067023812429836,-77.04480374833683
JESUS MARIA,24,-12.091054714151033,-77.05404883053949
BREÑA,9,-12.058095489324156,-77.0430054598855
LA VICTORIA,0,-12.080231387815019,-77.02334268650739
JESUS MARIA,43,-12.07163344696613,-77.04828246821879
JESUS MARIA,21,-12.07625895112158,-77.04325591079001
BREÑA,30,-12.066737889080066,-77.05865018181919
BREÑA,31,-12.063004860299774,-77.04684460027799
LA VICTORIA,21,-12.065177793967115,-77.0028353244908
LINCE,33,-12.082417847072598,-77.028788606538
BREÑA,29,-12.064299599125683,-77.05908601001116
LA VICTORIA,24,-12.086163216947577,-77.02252608133041
JESUS MARIA,36,-12.07089737932859,-77.04216926977436
JESUS MARIA,43,-12.087990457553227,-77.05733873110024
LA VICTORIA,26,-12.06534165524463,-77.02339281406793
LINCE,21,-12.08719596440478,-77.04458622690356
LINCE,25,-12.078831066213601,-77.03950768811536
BREÑA,0,-12.064547768129351,-77.0597831503522
JESUS MARIA,77,-12.08129260839498,-77.0434348984813
LA VICTORIA,24,-12.082245573431953,-77.02419288764659
JESUS MARIA,39,-12.083837252379332,-77.04949218586046
LA VICTORIA,52,-12.063988401741234,-77.01336449474094
LA VICTORIA,30,-12.08003029393107,-77.01914169540387
JESUS MARIA,0,-12.080097193058405,-77.0539027698113
LINCE,83,-12.084606746274186,-77.02663228734492
BREÑA,77,-12.053791171438222,-77.05232757774554
LINCE,54,-12.08644564165646,-77.03864144350764
JESUS MARIA,35,-12.080194033765498,-77.04235431395563
JESUS MARIA,49,-12.085428646767173,-77.05694028908528
JESUS MARIA,24,-12.068001699819959,-77.04077027655856
JESUS MARIA,22,-12.079440194405656,-77.0431975512399
LA VICTORIA,44,-12.070384291201036,-77.00156552924594
BREÑA,35,-12.058018796634641,-77.05059890499139
LINCE,33,-12.080696444178198,-77.02859071775059
LINCE,44,-12.080301148189566,-77.03420600194423
PUEBLO LIBRE,36,-12.073446857652415,-77.07076057972739
LA VICTORIA,41,-12.076366813572893,-77.02307607466138
LA VICTORIA,29,-12.068622824381983,-77.03164936018432
JESUS MARIA,33,-12.081847951168534,-77.05072866093965
LA VICTORIA,59,-12.080144690284648,-77.02705120862917
LA VICTORIA,0,-12.072001270059225,-77.02021329803144
LA VICTORIA,35,-12.071913518360612,-77.00765392472178
LA VICTORIA,31,-12.06433983280812,-77.02362952422388
JESUS MARIA,24,-12.080321324462831,-77.0552598316467
PUEBLO LIBRE,34,-12.072336556734342,-77.06710398625373
LA VICTORIA,61,-12.066452234157177,-76.99851168035926
LA VICTORIA,50,-12.073585243836009,-77.02178060448001
PUEBLO LIBRE,38,-12.077994644186054,-77.07721493730809
LA VICTORIA,40,-12.08612596078692,-77.0125938630796
LA VICTORIA,43,-12.083240097666252,-77.01045730194909
JESUS MARIA,31,-12.087238479325661,-77.05385090473135
LA VICTORIA,16,-12.061656564255298,-77.01389180238337
BREÑA,29,-12.051077804635117,-77.05046199134608
LINCE,24,-12.082610169544203,-77.03158210675163
PUEBLO LIBRE,7,-12.069825779195588,-77.0537407037526
LINCE,31,-12.090812456474765,-77.02913139019877
JESUS MARIA,24,-12.070143031808378,-77.04701713108696
LINCE,60,-12.08943596295986,-77.02418946848559
JESUS MARIA,49,-12.086686522674569,-77.05939890653548
JESUS MARIA,40,-12.088287142055826,-77.05671093707906
PUEBLO LIBRE,25,-12.071600157205014,-77.0659670454895
LINCE,45,-12.076704903468881,-77.04023015300645
JESUS MARIA,27,-12.091036849572925,-77.05269724756494
LA VICTORIA,20,-12.08129921001561,-77.00643782959054
JESUS MARIA,50,-12.077830366324509,-77.04932718105543
PUEBLO LIBRE,62,-12.071541112106015,-77.06377776431906
LA VICTORIA,0,-12.071290415235929,-77.00438906622232
LA VICTORIA,0,-12.074047876890333,-77.01696335613066
LINCE,45,-12.090541043519993,-77.04774153471925
LINCE,70,-12.07255004045797,-77.03771803435912
LINCE,35,-12.083896752213889,-77.04679414668426
